Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1
1,0.6463942398549989,0.8134753529848898,0.8134753529848898,0.8134753529848898,0.8134753529848898,0.25503059724966687,0.9144460028050491,0.9144460028050491,0.9144460028050491,0.9144460028050491
2,0.179666142212227,0.9467426306663363,0.9467426306663363,0.9467426306663363,0.9467426306663363,0.2058135438710451,0.9326788218793829,0.9326788218793829,0.9326788218793829,0.9326788218793829
3,0.1497015249915421,0.9524399306415655,0.9524399306415655,0.9524399306415655,0.9524399306415655,0.15223352378234267,0.9438990182328191,0.9438990182328191,0.9438990182328191,0.9438990182328191
4,0.09297424877877347,0.9705226653455536,0.9705226653455536,0.9705226653455536,0.9705226653455536,0.1671832037779192,0.9495091164095372,0.9495091164095372,0.9495091164095372,0.9495091164095372
5,0.08502888708608225,0.9744860044587565,0.9744860044587565,0.9744860044587565,0.9744860044587565,0.20314108983923992,0.9326788218793829,0.9326788218793829,0.9326788218793829,0.9326788218793829
6,0.06592628432554193,0.9777062174882338,0.9777062174882338,0.9777062174882338,0.9777062174882338,0.132482640115389,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348
7,0.0510770479158964,0.9826603913797374,0.9826603913797374,0.9826603913797374,0.9826603913797374,0.24041509496358535,0.938288920056101,0.938288920056101,0.938288920056101,0.938288920056101
8,0.08884633760317229,0.9824126826851622,0.9824126826851622,0.9824126826851622,0.9824126826851622,0.15650605860476693,0.9593267882187938,0.9593267882187938,0.9593267882187938,0.9593267882187938
9,0.04997438209829852,0.9868714391875155,0.9868714391875155,0.9868714391875155,0.9868714391875155,0.1402889207820408,0.9579242636746143,0.9579242636746143,0.9579242636746143,0.9579242636746143
10,0.06140438505099155,0.984889769630914,0.984889769630914,0.984889769630914,0.984889769630914,0.16331594466464594,0.9551192145862553,0.9551192145862553,0.9551192145862553,0.9551192145862553
11,0.04551292219548486,0.9898439435224177,0.9898439435224177,0.9898439435224177,0.9898439435224177,0.1445231756370049,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348
12,0.03616568821598776,0.9915779043844439,0.9915779043844439,0.9915779043844439,0.9915779043844439,0.15322078034902611,0.9509116409537167,0.9509116409537167,0.9509116409537167,0.9509116409537167
13,0.03636734909377992,0.9886054000495418,0.9886054000495418,0.9886054000495418,0.9886054000495418,0.1269166866016652,0.9621318373071529,0.9621318373071529,0.9621318373071529,0.9621318373071529
14,0.03911806069663726,0.9873668565766658,0.9873668565766658,0.9873668565766658,0.9873668565766658,0.1452894653969755,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348
15,0.036358313118398655,0.9888531087441169,0.9888531087441169,0.9888531087441169,0.9888531087441169,0.15441617133425703,0.9621318373071529,0.9621318373071529,0.9621318373071529,0.9621318373071529
