Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1
1,1.1647721542976797,0.6534555362893237,0.6534555362893237,0.6534555362893237,0.6534555362893237,0.4509560391306877,0.879382889200561,0.879382889200561,0.879382889200561,0.879382889200561
2,0.2961798198521137,0.910329452563785,0.910329452563785,0.910329452563785,0.910329452563785,0.2761210687458515,0.9312762973352033,0.9312762973352033,0.9312762973352033,0.9312762973352033
3,0.18633549427613616,0.9412930393856824,0.9412930393856824,0.9412930393856824,0.9412930393856824,0.2272032406181097,0.9396914446002805,0.9396914446002805,0.9396914446002805,0.9396914446002805
4,0.13905171235091984,0.9591280653950953,0.9591280653950953,0.9591280653950953,0.9591280653950953,0.17864479310810566,0.9607293127629734,0.9607293127629734,0.9607293127629734,0.9607293127629734
5,0.11002297219238244,0.968293287094377,0.968293287094377,0.968293287094377,0.968293287094377,0.17737844213843346,0.9495091164095372,0.9495091164095372,0.9495091164095372,0.9495091164095372
6,0.09190043047419749,0.979192469655685,0.979192469655685,0.979192469655685,0.979192469655685,0.1776669571797053,0.9579242636746143,0.9579242636746143,0.9579242636746143,0.9579242636746143
7,0.06964072075788863,0.9831558087688878,0.9831558087688878,0.9831558087688878,0.9831558087688878,0.1847292541836699,0.9621318373071529,0.9621318373071529,0.9621318373071529,0.9621318373071529
8,0.07693104792269878,0.9762199653207828,0.9762199653207828,0.9762199653207828,0.9762199653207828,0.17113390564918518,0.9551192145862553,0.9551192145862553,0.9551192145862553,0.9551192145862553
9,0.04730908779310994,0.9861283131037899,0.9861283131037899,0.9861283131037899,0.9861283131037899,0.15611697112520537,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348
10,0.05384674301603809,0.9905870696061432,0.9905870696061432,0.9905870696061432,0.9905870696061432,0.15937723374615112,0.9607293127629734,0.9607293127629734,0.9607293127629734,0.9607293127629734
11,0.06495831874781288,0.9826603913797374,0.9826603913797374,0.9826603913797374,0.9826603913797374,0.20644806403045854,0.9635343618513323,0.9635343618513323,0.9635343618513323,0.9635343618513323
12,0.03675908944569528,0.9888531087441169,0.9888531087441169,0.9888531087441169,0.9888531087441169,0.21544274936119714,0.9607293127629734,0.9607293127629734,0.9607293127629734,0.9607293127629734
13,0.027899964072275907,0.9920733217735943,0.9920733217735943,0.9920733217735943,0.9920733217735943,0.17083919638146958,0.9663394109396914,0.9663394109396914,0.9663394109396914,0.9663394109396914
14,0.020677230262663215,0.9955412434976467,0.9955412434976467,0.9955412434976467,0.9955412434976467,0.16883548938979706,0.9691444600280504,0.9691444600280504,0.9691444600280504,0.9691444600280504
15,0.030485518800560385,0.9928164478573198,0.9928164478573198,0.9928164478573198,0.9928164478573198,0.22260124826182923,0.9649368863955119,0.9649368863955119,0.9649368863955119,0.9649368863955119
16,0.03535400997498073,0.9908347783007183,0.9908347783007183,0.9908347783007183,0.9908347783007183,0.19032951816916466,0.9691444600280504,0.9691444600280504,0.9691444600280504,0.9691444600280504
17,0.03532892544171773,0.9950458261084965,0.9950458261084965,0.9950458261084965,0.9950458261084965,0.18477687891572714,0.9621318373071529,0.9621318373071529,0.9621318373071529,0.9621318373071529
18,0.04383232261170633,0.9878622739658162,0.9878622739658162,0.9878622739658162,0.9878622739658162,0.13843697775155306,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871
19,0.029650443786522374,0.9928164478573198,0.9928164478573198,0.9928164478573198,0.9928164478573198,0.15804937342181802,0.9691444600280504,0.9691444600280504,0.9691444600280504,0.9691444600280504
20,0.01816131453961134,0.9960366608867971,0.9960366608867971,0.9960366608867971,0.9960366608867971,0.142820926848799,0.9691444600280504,0.9691444600280504,0.9691444600280504,0.9691444600280504
21,0.014603877498302609,0.9977706217488234,0.9977706217488234,0.9977706217488234,0.9977706217488234,0.1409387200449904,0.9719495091164095,0.9719495091164095,0.9719495091164095,0.9719495091164095
22,0.015544995650998317,0.9960366608867971,0.9960366608867971,0.9960366608867971,0.9960366608867971,0.14107394575451812,0.97054698457223,0.97054698457223,0.97054698457223,0.97054698457223
23,0.0168994173000101,0.9987614565271241,0.9987614565271241,0.9987614565271241,0.9987614565271241,0.14471202824885646,0.9649368863955119,0.9649368863955119,0.9649368863955119,0.9649368863955119
24,0.06987810679129325,0.9853851870200644,0.9853851870200644,0.9853851870200644,0.9853851870200644,0.1833050517210116,0.97054698457223,0.97054698457223,0.97054698457223,0.97054698457223
25,0.022027075436199084,0.995788952192222,0.995788952192222,0.995788952192222,0.995788952192222,0.15969081626584133,0.9691444600280504,0.9691444600280504,0.9691444600280504,0.9691444600280504
26,0.01750446789083071,0.9955412434976467,0.9955412434976467,0.9955412434976467,0.9955412434976467,0.19462918428083262,0.9649368863955119,0.9649368863955119,0.9649368863955119,0.9649368863955119
27,0.011044846702134237,0.997275204359673,0.997275204359673,0.997275204359673,0.997275204359673,0.17978116373221079,0.9719495091164095,0.9719495091164095,0.9719495091164095,0.9719495091164095
28,0.007613069814397022,0.9987614565271241,0.9987614565271241,0.9987614565271241,0.9987614565271241,0.2094517353301247,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871
29,0.006840973685029894,0.9985137478325489,0.9985137478325489,0.9985137478325489,0.9985137478325489,0.2174445684455956,0.9649368863955119,0.9649368863955119,0.9649368863955119,0.9649368863955119
30,0.006101812410634011,0.9990091652216992,0.9990091652216992,0.9990091652216992,0.9990091652216992,0.18148937355726957,0.9691444600280504,0.9691444600280504,0.9691444600280504,0.9691444600280504
31,0.026920146425254643,0.9992568739162745,0.9992568739162745,0.9992568739162745,0.9992568739162745,0.20762351985710362,0.9649368863955119,0.9649368863955119,0.9649368863955119,0.9649368863955119
