Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1
1,1.636523393774221,0.46916026752539014,0.46916026752539014,0.46916026752539014,0.46916026752539014,1.0505873256259495,0.6465638148667602,0.6465638148667602,0.6465638148667602,0.6465638148667602
2,0.9108423729659069,0.70349269259351,0.70349269259351,0.70349269259351,0.70349269259351,0.8796639568275876,0.6942496493688639,0.6942496493688639,0.6942496493688639,0.6942496493688639
3,0.6525596215319728,0.7911815704731237,0.7911815704731237,0.7911815704731237,0.7911815704731237,0.6096437056859334,0.8106591865357644,0.8106591865357644,0.8106591865357644,0.8106591865357643
4,0.5387159384522042,0.8223928659895963,0.8223928659895963,0.8223928659895963,0.8223928659895963,0.5097019612789154,0.8190743338008415,0.8190743338008415,0.8190743338008415,0.8190743338008415
5,0.4596200238456839,0.8506316571711667,0.8506316571711667,0.8506316571711667,0.8506316571711667,0.4812209900882509,0.8302945301542777,0.8302945301542777,0.8302945301542777,0.8302945301542777
6,0.3955307792533528,0.8687143918751549,0.8687143918751549,0.8687143918751549,0.8687143918751549,0.4189976958764924,0.8569424964936886,0.8569424964936886,0.8569424964936886,0.8569424964936886
7,0.3548580483485588,0.8835769135496656,0.8835769135496656,0.8835769135496656,0.8835769135496656,0.46240463472074933,0.8457223001402524,0.8457223001402524,0.8457223001402524,0.8457223001402524
8,0.3279563424438827,0.8885310874411692,0.8885310874411692,0.8885310874411692,0.8885310874411692,0.4082545736597644,0.8597475455820477,0.8597475455820477,0.8597475455820477,0.8597475455820477
9,0.3034219733575587,0.8967054743621501,0.8967054743621501,0.8967054743621501,0.89670547436215,0.4097130517164866,0.8667601683029453,0.8667601683029453,0.8667601683029453,0.8667601683029453
10,0.27373708378184924,0.9016596482536537,0.9016596482536537,0.9016596482536537,0.9016596482536537,0.35533017516136167,0.8737727910238429,0.8737727910238429,0.8737727910238429,0.8737727910238429
11,0.2602730696733761,0.9123111221203865,0.9123111221203865,0.9123111221203865,0.9123111221203865,0.3540786312686072,0.879382889200561,0.879382889200561,0.879382889200561,0.879382889200561
12,0.24495914824336415,0.9113202873420857,0.9113202873420857,0.9113202873420857,0.9113202873420857,0.3493732045094172,0.8751753155680224,0.8751753155680224,0.8751753155680224,0.8751753155680225
13,0.24170255949610306,0.9142927916769878,0.9142927916769878,0.9142927916769878,0.9142927916769878,0.32564690079953934,0.8962131837307152,0.8962131837307152,0.8962131837307152,0.8962131837307152
14,0.21958388891733682,0.9212286351250929,0.9212286351250929,0.9212286351250929,0.9212286351250929,0.3733407833509975,0.8723702664796634,0.8723702664796634,0.8723702664796634,0.8723702664796634
15,0.19742730386525745,0.9298984394352242,0.9298984394352242,0.9298984394352242,0.9298984394352242,0.32057987290124096,0.8990182328190743,0.8990182328190743,0.8990182328190743,0.8990182328190743
16,0.2158082554580666,0.9192469655684915,0.9192469655684915,0.9192469655684915,0.9192469655684915,0.406555702454514,0.884992987377279,0.884992987377279,0.884992987377279,0.884992987377279
17,0.18576283929611853,0.9333663611592767,0.9333663611592767,0.9333663611592767,0.9333663611592767,0.33800857994291517,0.8807854137447405,0.8807854137447405,0.8807854137447405,0.8807854137447405
18,0.1677470489040665,0.9450086698043101,0.9450086698043101,0.9450086698043101,0.9450086698043101,0.3668180674314499,0.8892005610098177,0.8892005610098177,0.8892005610098177,0.8892005610098177
19,0.16493753006630263,0.9440178350260094,0.9440178350260094,0.9440178350260094,0.9440178350260094,0.32528612150086295,0.8906030855539971,0.8906030855539971,0.8906030855539971,0.8906030855539971
20,0.15327767677340112,0.9477334654446371,0.9477334654446371,0.9477334654446371,0.9477334654446371,0.39385791598922676,0.8835904628330996,0.8835904628330996,0.8835904628330996,0.8835904628330996
21,0.15829691741424115,0.940797621996532,0.940797621996532,0.940797621996532,0.940797621996532,0.30340200910965603,0.8976157082748948,0.8976157082748948,0.8976157082748948,0.8976157082748948
22,0.1336462490864304,0.9509536784741145,0.9509536784741145,0.9509536784741145,0.9509536784741145,0.297198171623879,0.8934081346423562,0.8934081346423562,0.8934081346423562,0.8934081346423564
23,0.13599639262253116,0.9521922219469904,0.9521922219469904,0.9521922219469904,0.9521922219469904,0.3960134823910064,0.876577840112202,0.876577840112202,0.876577840112202,0.876577840112202
24,0.13405882623120258,0.9519445132524151,0.9519445132524151,0.9519445132524151,0.9519445132524151,0.3808020213411914,0.8863955119214586,0.8863955119214586,0.8863955119214586,0.8863955119214586
25,0.12950081381166406,0.9546693088927422,0.9546693088927422,0.9546693088927422,0.9546693088927422,0.33054660860862994,0.8990182328190743,0.8990182328190743,0.8990182328190743,0.8990182328190743
