Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1
1,1.6021581657319202,0.46866485013623976,0.46866485013623976,0.46866485013623976,0.46866485013623976,1.4911257558398776,0.5259467040673211,0.5259467040673211,0.5259467040673211,0.5259467040673211
2,0.8526912131328357,0.714391875154818,0.714391875154818,0.714391875154818,0.714391875154818,0.6852121750513712,0.7938288920056101,0.7938288920056101,0.7938288920056101,0.7938288920056101
3,0.5828560389313302,0.808273470398811,0.808273470398811,0.808273470398811,0.808273470398811,0.5772842711872525,0.8064516129032258,0.8064516129032258,0.8064516129032258,0.8064516129032258
4,0.4601058170729475,0.8451820658905127,0.8451820658905127,0.8451820658905127,0.8451820658905127,0.43648182335827085,0.8625525946704067,0.8625525946704067,0.8625525946704067,0.8625525946704067
5,0.39518170756667026,0.8625216745107753,0.8625216745107753,0.8625216745107753,0.8625216745107753,0.46522031318810253,0.8373071528751753,0.8373071528751753,0.8373071528751753,0.8373071528751753
6,0.362585673867007,0.8778796135744364,0.8778796135744364,0.8778796135744364,0.8778796135744364,0.3742692270212703,0.8821879382889201,0.8821879382889201,0.8821879382889201,0.8821879382889201
7,0.3053845085880973,0.8907604656923458,0.8907604656923458,0.8907604656923458,0.8907604656923459,0.38278213888406754,0.8821879382889201,0.8821879382889201,0.8821879382889201,0.8821879382889201
8,0.287529582533205,0.8972008917513005,0.8972008917513005,0.8972008917513005,0.8972008917513005,0.3349069505929947,0.9046283309957924,0.9046283309957924,0.9046283309957924,0.9046283309957924
9,0.2528789429796543,0.9095863264800594,0.9095863264800594,0.9095863264800594,0.9095863264800594,0.37776011642482543,0.879382889200561,0.879382889200561,0.879382889200561,0.879382889200561
10,0.2517700044533952,0.9123111221203865,0.9123111221203865,0.9123111221203865,0.9123111221203865,0.31036740686330533,0.9074333800841514,0.9074333800841514,0.9074333800841514,0.9074333800841514
11,0.2366642935179439,0.91726529601189,0.91726529601189,0.91726529601189,0.91726529601189,0.31615109658903545,0.8892005610098177,0.8892005610098177,0.8892005610098177,0.8892005610098177
12,0.21413469974231342,0.921476343819668,0.921476343819668,0.921476343819668,0.921476343819668,0.320634897508555,0.8948106591865358,0.8948106591865358,0.8948106591865358,0.8948106591865358
13,0.19480578698541806,0.9294030220460738,0.9294030220460738,0.9294030220460738,0.9294030220460738,0.27500827486316365,0.9074333800841514,0.9074333800841514,0.9074333800841514,0.9074333800841514
14,0.1852774850935804,0.9346049046321526,0.9346049046321526,0.9346049046321526,0.9346049046321526,0.3618764410416285,0.8892005610098177,0.8892005610098177,0.8892005610098177,0.8892005610098177
15,0.1646210386347865,0.9370819915779044,0.9370819915779044,0.9370819915779044,0.9370819915779044,0.2870870561338961,0.908835904628331,0.908835904628331,0.908835904628331,0.908835904628331
16,0.16376321945383615,0.9430270002477087,0.9430270002477087,0.9430270002477087,0.9430270002477087,0.40206922185089855,0.876577840112202,0.876577840112202,0.876577840112202,0.876577840112202
17,0.15010989158094046,0.9422838741639832,0.9422838741639832,0.9422838741639832,0.9422838741639832,0.32858531719280615,0.906030855539972,0.906030855539972,0.906030855539972,0.906030855539972
18,0.14449221811629095,0.9494674263066634,0.9494674263066634,0.9494674263066634,0.9494674263066634,0.39049271245797473,0.8877980364656382,0.8877980364656382,0.8877980364656382,0.8877980364656382
19,0.14999663005233282,0.9462472132771861,0.9462472132771861,0.9462472132771861,0.9462472132771861,0.39864736331833733,0.8863955119214586,0.8863955119214586,0.8863955119214586,0.8863955119214586
20,0.13147578526862524,0.9482288828337875,0.9482288828337875,0.9482288828337875,0.9482288828337875,0.2942161102261808,0.9228611500701263,0.9228611500701263,0.9228611500701263,0.9228611500701263
21,0.11720477554048946,0.955907852365618,0.955907852365618,0.955907852365618,0.955907852365618,0.39275828500588733,0.8863955119214586,0.8863955119214586,0.8863955119214586,0.8863955119214586
22,0.1219628265076004,0.9544216001981669,0.9544216001981669,0.9544216001981669,0.9544216001981669,0.31017992763469615,0.906030855539972,0.906030855539972,0.906030855539972,0.906030855539972
23,0.11450492790918576,0.9591280653950953,0.9591280653950953,0.9591280653950953,0.9591280653950953,0.2732742115234335,0.9158485273492286,0.9158485273492286,0.9158485273492286,0.9158485273492286
24,0.10147745062122232,0.9621005697299975,0.9621005697299975,0.9621005697299975,0.9621005697299975,0.3153562611486349,0.9144460028050491,0.9144460028050491,0.9144460028050491,0.9144460028050491
25,0.11226849053275915,0.9593757740896706,0.9593757740896706,0.9593757740896706,0.9593757740896706,0.28639677909927236,0.9228611500701263,0.9228611500701263,0.9228611500701263,0.9228611500701263
26,0.09167188378014113,0.9675501610106515,0.9675501610106515,0.9675501610106515,0.9675501610106515,0.3278911982766456,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695
27,0.10436569657839334,0.9583849393113698,0.9583849393113698,0.9583849393113698,0.9583849393113698,0.40237277841402425,0.8934081346423562,0.8934081346423562,0.8934081346423562,0.8934081346423564
28,0.08234421263187534,0.9705226653455536,0.9705226653455536,0.9705226653455536,0.9705226653455536,0.2895927818905976,0.9214586255259467,0.9214586255259467,0.9214586255259467,0.9214586255259467
29,0.07699193873188713,0.9732474609858806,0.9732474609858806,0.9732474609858806,0.9732474609858806,0.33762610882727634,0.9172510518934082,0.9172510518934082,0.9172510518934082,0.9172510518934082
30,0.08762198809180924,0.9675501610106515,0.9675501610106515,0.9675501610106515,0.9675501610106515,0.34725406862174474,0.9102384291725105,0.9102384291725105,0.9102384291725105,0.9102384291725105
