Epoch,Train Loss,Train Accuracy,Train Precision,Train Recall,Train F1,Val Loss,Val Accuracy,Val Precision,Val Recall,Val F1
1,2.0028584267310947,0.31607629427792916,0.31607629427792916,0.31607629427792916,0.31607629427792916,1.5962780449125502,0.4628330995792426,0.4628330995792426,0.4628330995792426,0.4628330995792426
2,1.371008871101108,0.5375278672281397,0.5375278672281397,0.5375278672281397,0.5375278672281397,1.167721274163988,0.6143057503506312,0.6143057503506312,0.6143057503506312,0.6143057503506312
3,1.1042701031850732,0.6336388407233093,0.6336388407233093,0.6336388407233093,0.6336388407233093,1.0498627993795606,0.6311360448807855,0.6311360448807855,0.6311360448807855,0.6311360448807855
4,0.9688254627785664,0.6782264057468417,0.6782264057468417,0.6782264057468417,0.6782264057468417,0.9162698997391595,0.6914446002805049,0.6914446002805049,0.6914446002805049,0.6914446002805049
5,0.8624133008270867,0.7094377012633143,0.7094377012633143,0.7094377012633143,0.7094377012633142,0.8425423449940151,0.7054698457223001,0.7054698457223001,0.7054698457223001,0.7054698457223001
6,0.8036466752116388,0.7292543968293287,0.7292543968293287,0.7292543968293287,0.7292543968293287,0.8016849842336443,0.7349228611500701,0.7349228611500701,0.7349228611500701,0.7349228611500701
7,0.7563254400911067,0.7480802576170423,0.7480802576170423,0.7480802576170423,0.7480802576170423,0.7735307395458222,0.7180925666199158,0.7180925666199158,0.7180925666199158,0.7180925666199157
8,0.6982494716352153,0.7701263314342334,0.7701263314342334,0.7701263314342334,0.7701263314342334,0.7279824727111393,0.7433380084151473,0.7433380084151473,0.7433380084151473,0.7433380084151473
9,0.6355042458758524,0.7936586574188754,0.7936586574188754,0.7936586574188754,0.7936586574188754,0.7486791458394793,0.7335203366058906,0.7335203366058906,0.7335203366058906,0.7335203366058906
10,0.6326151375949618,0.7854842704978945,0.7854842704978945,0.7854842704978945,0.7854842704978946,0.7290418710973527,0.7545582047685835,0.7545582047685835,0.7545582047685835,0.7545582047685835
11,0.6012243206793141,0.8033192965073074,0.8033192965073074,0.8033192965073074,0.8033192965073074,0.7309405651357439,0.7377279102384292,0.7377279102384292,0.7377279102384292,0.7377279102384292
12,0.5631723115920079,0.8169432747089422,0.8169432747089422,0.8169432747089422,0.8169432747089422,0.6277664870023727,0.7938288920056101,0.7938288920056101,0.7938288920056101,0.7938288920056101
13,0.5433451368992508,0.8313103789943027,0.8313103789943027,0.8313103789943027,0.8313103789943027,0.6237557881408268,0.7784011220196353,0.7784011220196353,0.7784011220196353,0.7784011220196353
14,0.5317558019528748,0.8236314094624722,0.8236314094624722,0.8236314094624722,0.8236314094624722,0.6187931468089422,0.7798036465638148,0.7798036465638148,0.7798036465638148,0.7798036465638148
15,0.508347304088796,0.8357691354966559,0.8357691354966559,0.8357691354966559,0.8357691354966559,0.6310871697134441,0.7812061711079944,0.7812061711079944,0.7812061711079944,0.7812061711079944
16,0.4803782099556075,0.839980183304434,0.839980183304434,0.839980183304434,0.839980183304434,0.5839514702558517,0.7924263674614306,0.7924263674614306,0.7924263674614306,0.7924263674614306
17,0.4855110342559136,0.8392370572207084,0.8392370572207084,0.8392370572207084,0.8392370572207083,0.5658423744969898,0.8106591865357644,0.8106591865357644,0.8106591865357644,0.8106591865357643
18,0.46626207956919086,0.8531087441169185,0.8531087441169185,0.8531087441169185,0.8531087441169184,0.5748412900500828,0.7952314165497896,0.7952314165497896,0.7952314165497896,0.7952314165497896
19,0.4453901689602688,0.856576665840971,0.856576665840971,0.856576665840971,0.8565766658409709,0.5572735647360484,0.8022440392706872,0.8022440392706872,0.8022440392706872,0.8022440392706872
20,0.42682248651392374,0.8640079266782265,0.8640079266782265,0.8640079266782265,0.8640079266782265,0.5686067283153534,0.8050490883590463,0.8050490883590463,0.8050490883590463,0.8050490883590463
21,0.42307220929460565,0.8615308397324746,0.8615308397324746,0.8615308397324746,0.8615308397324746,0.5868951456414329,0.7952314165497896,0.7952314165497896,0.7952314165497896,0.7952314165497896
22,0.40236073184625903,0.8734208570720833,0.8734208570720833,0.8734208570720833,0.8734208570720833,0.5557938933372497,0.7994389901823282,0.7994389901823282,0.7994389901823282,0.7994389901823283
